GEOID,NAME,ABBR,year,index_id,index_label,index_type,category,dimension,index_level,n_members,frac_present,index_score_100
10,Delaware,DE,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,77.1482469627352
11,District of Columbia,DC,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,38.619610359060665
12,Florida,FL,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,80.55902869952351
13,Georgia,GA,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,66.8652298632782
15,Hawaii,HI,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,79.32053860383049
16,Idaho,ID,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,87.22434997562544
17,Illinois,IL,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,45.57673372408241
18,Indiana,IN,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,43.14880156831674
19,Iowa,IA,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,38.29537482408191
20,Kansas,KS,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,49.34916804954721
21,Kentucky,KY,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,27.100902885608424
22,Louisiana,LA,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,22.078907701705972
23,Maine,ME,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,40.85066359684346
24,Maryland,MD,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,79.5343568707212
25,Massachusetts,MA,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,53.191438832709515
26,Michigan,MI,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,46.33991930097426
27,Minnesota,MN,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,59.6314701249181
28,Mississippi,MS,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,15.802574352740097
29,Missouri,MO,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,40.584977979207636
30,Montana,MT,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,38.86260893289114
31,Nebraska,NE,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,45.8568930797758
32,Nevada,NV,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,87.91816708175998
33,New Hampshire,NH,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,74.3565617770736
34,New Jersey,NJ,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,63.24280499259325
35,New Mexico,NM,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,25.22567572578104
36,New York,NY,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,39.161197759165006
37,North Carolina,NC,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,41.60950523218381
38,North Dakota,ND,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,25.177508854494004
39,Ohio,OH,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,36.77615790041121
40,Oklahoma,OK,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,48.3287932194717
41,Oregon,OR,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,85.39300149372002
42,Pennsylvania,PA,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,29.09051401074825
44,Rhode Island,RI,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,41.619876699267714
45,South Carolina,SC,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,36.021157489914515
46,South Dakota,SD,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,32.99157813362331
47,Tennessee,TN,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,27.964063802646518
48,Texas,TX,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,69.28218898576766
49,Utah,UT,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,97.06256887187111
50,Vermont,VT,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,42.31688194978717
51,Virginia,VA,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,50.706888661501246
53,Washington,WA,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,89.43807906498388
54,West Virginia,WV,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,4.715159977343482
55,Wisconsin,WI,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,42.70397870101996
56,Wyoming,WY,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,57.78190990201309
72,Puerto Rico,PR,2024,index_rel_tech,Tech Access Index (Relative),scorecard_index,CP,relative,scorecard,3,1,0.1470247690431754
000,United States,USA,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,44.468001790491826
01,Alabama,AL,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,38.191824433491945
02,Alaska,AK,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,54.278099939170744
04,Arizona,AZ,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,57.64171942999994
05,Arkansas,AR,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,25.39925127968279
06,California,CA,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,41.394918132744635
08,Colorado,CO,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,77.20835705785734
09,Connecticut,CT,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,46.0281905487296
10,Delaware,DE,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,67.82238240797253
11,District of Columbia,DC,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,49.863395979138524
12,Florida,FL,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,41.18644907392785
13,Georgia,GA,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,50.23359877668986
15,Hawaii,HI,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,64.93955049090036
16,Idaho,ID,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,75.83760893656428
17,Illinois,IL,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,42.18724544370226
18,Indiana,IN,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,50.391396997674306
19,Iowa,IA,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,65.59976877743635
20,Kansas,KS,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,63.90695321208804
21,Kentucky,KY,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,28.19228938214247
22,Louisiana,LA,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,20.850309094466525
23,Maine,ME,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,27.948806761669122
24,Maryland,MD,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,73.17639924923401
25,Massachusetts,MA,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,46.09915547830073
26,Michigan,MI,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,30.082616946673987
27,Minnesota,MN,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,60.04587784142669
28,Mississippi,MS,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,23.286579054436274
29,Missouri,MO,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,43.00978633517485
30,Montana,MT,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,63.971160385648176
31,Nebraska,NE,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,75.84596900816635
32,Nevada,NV,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,65.11842101237325
33,New Hampshire,NH,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,70.093792597904
34,New Jersey,NJ,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,63.91806458184047
35,New Mexico,NM,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,21.917479027379855
36,New York,NY,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,22.407161362827516
37,North Carolina,NC,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,44.061578727248786
38,North Dakota,ND,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,80.1120583623231
39,Ohio,OH,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,36.796721343963995
40,Oklahoma,OK,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,41.98045251728984
41,Oregon,OR,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,39.86842598305981
42,Pennsylvania,PA,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,36.70199418843101
44,Rhode Island,RI,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,45.60189325238945
45,South Carolina,SC,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,39.39045293737709
46,South Dakota,SD,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,73.40932612245382
47,Tennessee,TN,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,34.79325143382948
48,Texas,TX,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,60.31232421724506
49,Utah,UT,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,84.71400075298044
50,Vermont,VT,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,41.22049505853392
51,Virginia,VA,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,70.0919778995839
53,Washington,WA,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,62.08135099025364
54,West Virginia,WV,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,22.4452457187828
55,Wisconsin,WI,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,71.43994461502
56,Wyoming,WY,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,65.67260936807826
72,Puerto Rico,PR,2024,index_rel_all_work_indicators,All Work Indicators Index (Relative),category_index,WE,relative,category,2,1,10.224186645390278
000,United States,USA,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,0.5,44.468001790491826
01,Alabama,AL,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,32.14020176786117
02,Alaska,AK,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,62.56356797509133
04,Arizona,AZ,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,63.14005099540005
05,Arkansas,AR,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,17.480773441523592
06,California,CA,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,52.926763341860884
08,Colorado,CO,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,75.60756300535627
09,Connecticut,CT,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,50.23707783095175
10,Delaware,DE,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,60.66071086342224
11,District of Columbia,DC,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,71.69959214179427
12,Florida,FL,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,45.90025806257495
13,Georgia,GA,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,59.46067406575059
15,Hawaii,HI,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,71.69786101439547
16,Idaho,ID,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,67.93250476804967
17,Illinois,IL,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,55.799364568722254
18,Indiana,IN,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,44.74059130056803
19,Iowa,IA,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,53.92950005792753
20,Kansas,KS,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,56.08073605130767
21,Kentucky,KY,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,21.820776610163694
22,Louisiana,LA,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,17.811448478970686
23,Maine,ME,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,24.41214228416583
24,Maryland,MD,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,77.55948095288878
25,Massachusetts,MA,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,53.15205646099777
26,Michigan,MI,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,28.20198044551438
27,Minnesota,MN,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,58.315029895524006
28,Mississippi,MS,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,17.84030634672113
29,Missouri,MO,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,38.77075642322605
30,Montana,MT,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,58.03036973830153
31,Nebraska,NE,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,68.54100547597113
32,Nevada,NV,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,56.54920964915574
33,New Hampshire,NH,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,56.43487559260994
34,New Jersey,NJ,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,68.2510541408025
35,New Mexico,NM,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,22.973174779751588
36,New York,NY,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,42.85981968498164
37,North Carolina,NC,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,51.13139086733584
38,North Dakota,ND,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,71.50204031645264
39,Ohio,OH,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,38.20097591625833
40,Oklahoma,OK,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,31.332667957104885
41,Oregon,OR,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,35.7917210108457
42,Pennsylvania,PA,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,40.799967965518334
44,Rhode Island,RI,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,40.25601998518941
45,South Carolina,SC,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,45.567942545300895
46,South Dakota,SD,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,68.63993716951309
47,Tennessee,TN,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,44.14671535370559
48,Texas,TX,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,62.63964700781849
49,Utah,UT,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,85.49335099798657
50,Vermont,VT,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,31.631319224996187
51,Virginia,VA,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,76.40238443985365
53,Washington,WA,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,60.87289243172037
54,West Virginia,WV,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,17.626355265890318
55,Wisconsin,WI,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,62.81218968817318
56,Wyoming,WY,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,1,56.27302245085315
72,Puerto Rico,PR,2024,index_rel_work_economic,Work-Economic Index (Relative),category_index,WE,relative,category,2,0.5,10.224186645390278
000,United States,USA,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,0,NA
01,Alabama,AL,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,26.0885791022304
02,Alaska,AK,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,70.84903601101192
04,Arizona,AZ,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,68.63838256080017
05,Arkansas,AR,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,9.562295603364396
06,California,CA,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,64.45860855097713
08,Colorado,CO,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,74.00676895285521
09,Connecticut,CT,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,54.44596511317389
10,Delaware,DE,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,53.49903931887196
11,District of Columbia,DC,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,93.53578830445001
12,Florida,FL,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,50.61406705122206
13,Georgia,GA,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,68.68774935481132
15,Hawaii,HI,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,78.4561715378906
16,Idaho,ID,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,60.02740059953505
17,Illinois,IL,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,69.41148369374226
18,Indiana,IN,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,39.08978560346174
19,Iowa,IA,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,42.259231338418694
20,Kansas,KS,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,48.25451889052729
21,Kentucky,KY,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,15.449263838184919
22,Louisiana,LA,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,14.772587863474849
23,Maine,ME,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,20.87547780666254
24,Maryland,MD,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,81.94256265654354
25,Massachusetts,MA,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,60.204957443694816
26,Michigan,MI,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,26.32134394435477
27,Minnesota,MN,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,56.58418194962133
28,Mississippi,MS,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,12.394033639005983
29,Missouri,MO,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,34.53172651127725
30,Montana,MT,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,52.08957909095489
31,Nebraska,NE,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,61.23604194377591
32,Nevada,NV,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,47.979998285938244
33,New Hampshire,NH,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,42.77595858731589
34,New Jersey,NJ,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,72.584043699764507
35,New Mexico,NM,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,24.028870532123324
36,New York,NY,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,63.31247800713576
37,North Carolina,NC,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,58.2012030074229
38,North Dakota,ND,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,62.892022270582174
39,Ohio,OH,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,39.60523048855267
40,Oklahoma,OK,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,20.68488339691993
41,Oregon,OR,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,31.715016038631585
42,Pennsylvania,PA,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,44.89794174260567
44,Rhode Island,RI,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,34.91014671798938
45,South Carolina,SC,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,51.7454321532247
46,South Dakota,SD,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,63.87054821657235
47,Tennessee,TN,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,53.500179273581686
48,Texas,TX,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,64.966969798391915
49,Utah,UT,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,86.27270124299271
50,Vermont,VT,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,22.042143391458453
51,Virginia,VA,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,82.71279098012342
53,Washington,WA,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,59.66443387318711
54,West Virginia,WV,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,12.807464812997836
55,Wisconsin,WI,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,54.18443476132635
56,Wyoming,WY,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,1,46.87343553362805
72,Puerto Rico,PR,2024,index_rel_housing_affordability,Housing Affordability Index (Relative),scorecard_index,WE,relative,scorecard,3,0,NA
000,United States,USA,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,46.4000692476084
01,Alabama,AL,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,42.871133223172954
02,Alaska,AK,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,54.22387446600686
04,Arizona,AZ,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,57.236344283410936
05,Arkansas,AR,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,35.681036404413845
06,California,CA,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,37.65161216375656
08,Colorado,CO,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,66.47667865023038
09,Connecticut,CT,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,43.82067449608419
10,Delaware,DE,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,69.73662231531833
11,District of Columbia,DC,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,29.355435148922663
12,Florida,FL,2024,index_rel_negative_work,Negative Work Indicators Index (Relative),scorecard_index,WE,relative,scorecard,3,1,49.66566338597647
